timestamp,acceleration,Ego_velocity,target_velocity,ACC_state,Range,x_pos,y_pos,ego_lat,ego_long,ego_heading,ego_lat_acc,ego_long_acc,ego_vert_acc,target_accx,target_accy
1709883529065,0.2740106802448497,0.006767154559454572,0.0,False,0.0,0.0,0.0,17.60187986159122,78.12686432116922,170.83410327794846,8.40140590913017e-05,2.15010048711994e-05,0.00019844932978413014,0.0,0.0
1709883529085,0.28120661995211405,0.006767154559454572,0.0,False,0.0,0.0,0.0,17.60187986159122,78.12686432116922,170.83407116573954,7.390040410423482e-05,-3.7259730047275254e-06,0.0001937587566292068,0.0,0.0
1709883529105,0.28517148306136225,0.018278757089082935,0.0,False,0.0,0.0,0.0,17.6018798658285,78.12686432300187,170.83397725848084,3.2558184206128726e-05,3.217412322290185e-05,0.00010254903081144017,0.0,0.0
1709883529125,0.29558376451540475,0.018278757089082935,0.0,False,0.0,0.0,0.0,17.6018798658285,78.12686432300187,170.83388464412354,1.3712034394112362e-05,-1.369643738022823e-06,-1.381156971046139e-05,0.0,0.0
1709883529145,0.3027727972611513,0.018278757089082935,0.0,False,0.0,0.0,0.0,17.6018798658285,78.12686432300187,170.83369224870134,-2.630376473697513e-05,-2.5946198431497998e-05,-4.2201529760072206e-05,0.0,0.0
1709883529165,0.3099618300068979,0.018278757089082935,0.0,False,0.0,0.0,0.0,17.6018798658285,78.12686432300187,170.83367004399713,-7.825287539602946e-05,-3.52731074985542e-05,-0.00012113444056477586,0.0,0.0
1709883529185,0.3171508627526444,0.018278757089082935,0.0,False,0.0,0.0,0.0,17.6018798658285,78.12686432300187,170.83368887509806,-8.191761443942695e-05,2.7933276509113635e-06,-0.00017593168830187537,0.0,0.0
1709883529205,0.3228779793893929,0.02348723688457327,0.0,False,0.0,0.0,0.0,17.60187985998816,78.12686432217069,170.8336045323495,-6.40587852140371e-05,-2.2999787072030653e-05,-0.00020315974703517494,0.0,0.0
1709883529225,0.33152226138999935,0.02348723688457327,0.0,False,0.0,0.0,0.0,17.60187985998816,78.12686432217069,170.8338973643225,-0.0001214487559558871,-1.8614299128009965e-06,-0.00017518175840114714,0.0,0.0
1709883529245,0.33870816904786866,0.02348723688457327,0.0,False,0.0,0.0,0.0,17.60187985998816,78.12686432217069,170.83410404948523,-9.708482724001127e-05,-2.7522898324450466e-06,-0.00014826150341185008,0.0,0.0
1709883529265,0.3458940767057379,0.02348723688457327,0.0,False,0.0,0.0,0.0,17.60187985998816,78.12686432217069,170.83413886096469,5.43042390847476e-06,-1.8111509204625124e-05,-5.1857383847721e-05,0.0,0.0
1709883529285,0.3530799843636072,0.02348723688457327,0.0,False,0.0,0.0,0.0,17.60187985998816,78.12686432217069,170.8340122751747,6.122238101109345e-05,-1.1297506369749361e-05,8.177920940878968e-05,0.0,0.0
1709883529305,0.35872420513332354,0.028979922106723316,0.0,False,0.0,0.0,0.0,17.601879867260237,78.12686432205112,170.8340749706289,5.948495007914081e-05,2.035599025393228e-05,0.00010958596129633083,0.0,0.0
1709883529325,0.3674447690422613,0.028979922106723316,0.0,False,0.0,0.0,0.0,17.601879867260237,78.12686432205112,170.83404239917394,8.856719923787442e-05,3.827244106577091e-05,0.00017203540074705177,0.0,0.0
1709883529345,0.3746273810889973,0.028979922106723316,0.0,False,0.0,0.0,0.0,17.601879867260237,78.12686432205112,170.83388493552133,0.00011179889368338118,4.492239729625902e-05,0.00022725848461449107,0.0,0.0
1709883529365,0.38180999313573327,0.028979922106723316,0.0,False,0.0,0.0,0.0,17.601879867260237,78.12686432205112,170.8340759266253,0.00010799395626621296,5.456596622547556e-06,0.00024412827198066984,0.0,0.0
1709883529385,0.38899260518246925,0.028979922106723316,0.0,False,0.0,0.0,0.0,17.601879867260237,78.12686432205112,170.8341005231678,0.00010326472482531603,-9.27604926914629e-06,0.00015475844105841794,0.0,0.0
1709883529405,0.3994349789168739,0.017366121024819565,0.0,False,0.0,0.0,0.0,17.601879863606914,78.12686432452927,170.83398553789874,9.175390895550541e-05,-3.1041737932330045e-05,5.21770856681816e-05,0.0,0.0
1709883529425,0.40337269494132605,0.017366121024819565,0.0,False,0.0,0.0,0.0,17.601879863606914,78.12686432452927,170.83397819317833,1.07717174440447e-05,-1.762460947889467e-05,-1.9109669092746848e-05,0.0,0.0
1709883529445,0.4105622752687112,0.017366121024819565,0.0,False,0.0,0.0,0.0,17.601879863606914,78.12686432452927,170.83400361037883,-6.193796836618731e-05,-1.4442781743112743e-05,-9.635615902908516e-05,0.0,0.0
1709883529465,0.4177518555960963,0.017366121024819565,0.0,False,0.0,0.0,0.0,17.601879863606914,78.12686432452927,170.83430863348914,-9.491178032581999e-05,-6.358929247386254e-05,-0.00017716337693438346,0.0,0.0
1709883529485,0.42494143592348144,0.017366121024819565,0.0,False,0.0,0.0,0.0,17.601879863606914,78.12686432452927,170.83446469783348,-7.250606346014579e-05,-6.602021926088166e-05,-0.00019965856863634625,0.0,0.0
1709883529505,0.4336310195114119,0.012021945235503125,0.0,False,0.0,0.0,0.0,17.6018798634803,78.12686432138601,170.8346428091947,-8.81800134823414e-05,-4.67668509086621e-05,-0.0002038657902849472,0.0,0.0
1709883529525,0.439327437123262,0.012021945235503125,0.0,False,0.0,0.0,0.0,17.6018798634803,78.12686432138601,170.8349203208075,-7.658772899197909e-05,-3.215391716530539e-05,-0.00018138362448016793,0.0,0.0
1709883529545,0.44652022395612073,0.012021945235503125,0.0,False,0.0,0.0,0.0,17.6018798634803,78.12686432138601,170.83480971937243,-8.22985425281261e-05,-2.0692621548890906e-05,-0.00014584594807141697,0.0,0.0
1709883529565,0.45371301078897947,0.012021945235503125,0.0,False,0.0,0.0,0.0,17.6018798634803,78.12686432138601,170.83480540682058,-4.361018567030193e-05,-5.291023715447629e-06,-5.8312642272995225e-05,0.0,0.0
1709883529585,0.4609057976218382,0.012021945235503125,0.0,False,0.0,0.0,0.0,17.6018798634803,78.12686432138601,170.8347641725842,9.18205484120848e-06,2.0339460830552628e-05,6.749792713890861e-05,0.0,0.0
1709883529605,0.4672590975093702,0.015012849273291714,0.0,False,0.0,0.0,0.0,17.60187985977154,78.12686432207819,170.83477239454032,1.0689427160831994e-05,4.5987063462282364e-05,0.0001441355950512114,0.0,0.0
1709883529625,0.4752875429303873,0.015012849273291714,0.0,False,0.0,0.0,0.0,17.60187985977154,78.12686432207819,170.8346636701152,5.9731119027906564e-05,3.6011089182255186e-05,0.0002180875835101034,0.0,0.0
1709883529645,0.4824785352208233,0.015012849273291714,0.0,False,0.0,0.0,0.0,17.60187985977154,78.12686432207819,170.8345276883415,9.198836508688264e-05,2.914774771987687e-05,0.00027268739027528786,0.0,0.0
1709883529665,0.48966952751125936,0.015012849273291714,0.0,False,0.0,0.0,0.0,17.60187985977154,78.12686432207819,170.83446908082044,8.643658371463447e-05,4.600448884584504e-05,0.0002937132549879901,0.0,0.0
1709883529685,0.4968605198016954,0.015012849273291714,0.0,False,0.0,0.0,0.0,17.60187985977154,78.12686432207819,170.83451961255128,8.392005094107732e-05,4.374288770654041e-05,0.00021737707233970653,0.0,0.0
1709883529705,0.49909431325359166,0.03267423889328635,0.0,False,0.0,0.0,0.0,17.60187986797161,78.12686432205486,170.83462718349656,8.893566986044642e-05,-1.1686101107107658e-05,9.595202129066035e-05,0.0,0.0
1709883529725,0.5112198978038539,0.03267423889328635,0.0,False,0.0,0.0,0.0,17.60187986797161,78.12686432205486,170.83469269415684,3.349110656432186e-05,6.6103047176318825e-06,1.8733592801996386e-05,0.0,0.0
1709883529745,0.518400293260518,0.03267423889328635,0.0,False,0.0,0.0,0.0,17.60187986797161,78.12686432205486,170.83486139784395,1.0328753727519624e-05,-4.6142654703840397e-05,-7.655357840984607e-05,0.0,0.0
1709883529765,0.525580688717182,0.03267423889328635,0.0,False,0.0,0.0,0.0,17.60187986797161,78.12686432205486,170.83475954405057,-1.4949018937397972e-05,-6.741031398032197e-05,-0.00019843129174326095,0.0,0.0
1709883529784,0.532761084173846,0.03267423889328635,0.0,False,0.0,0.0,0.0,17.60187986797161,78.12686432205486,170.83485107682606,-2.536444296026615e-05,-7.433209909031335e-05,-0.00022487414154173947,0.0,0.0
1709883529805,0.5389671592412576,0.03614552430461625,0.0,False,0.0,0.0,0.0,17.60187986824926,78.12686431260038,170.83491588019524,-3.0478655118685478e-05,-7.465206093658605e-05,-0.00019978494095802775,0.0,0.0
1709883529825,0.5471174318418475,0.03614552430461625,0.0,False,0.0,0.0,0.0,17.60187986824926,78.12686431260038,170.834963700567,-4.5748201396283923e-05,-6.517203357869433e-05,-0.00021717832696613464,0.0,0.0
1709883529845,0.5542957445272647,0.03614552430461625,0.0,False,0.0,0.0,0.0,17.60187986824926,78.12686431260038,170.8351039183991,-5.122041140588204e-05,-5.8767215358352165e-05,-0.00018529918301208345,0.0,0.0
1709883529865,0.561474057212682,0.03614552430461625,0.0,False,0.0,0.0,0.0,17.60187986824926,78.12686431260038,170.83482057143956,-2.944992595891127e-05,-4.110410840788695e-05,-7.484863719084052e-05,0.0,0.0
1709883529884,0.5686523698980992,0.03614552430461625,0.0,False,0.0,0.0,0.0,17.60187986824926,78.12686431260038,170.83492440314188,-4.319236215400434e-06,-2.6077791297529794e-05,2.065816742812802e-05,0.0,0.0
1709883529905,0.5836348621373942,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.83477067614697,-4.3879715836265377e-07,-5.416995146591093e-06,0.00010066878322777655,0.0,0.0
1709883529925,0.5830445850859102,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.8344930053697,1.2191235633419205e-05,4.8196552033189415e-05,0.00018688054474765605,0.0,0.0
1709883529945,0.5902395804980352,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.83449121566767,2.9849113581797774e-05,4.488779829654232e-05,0.00019870822170213017,0.0,0.0
1709883529965,0.5974345759101601,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.8343803952897,3.710413262624976e-05,3.195025404979523e-05,0.00019977585617777014,0.0,0.0
1709883529984,0.6046295713222851,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.83465271626957,2.9672114570491962e-05,4.505116624292588e-05,0.00018038341288156054,0.0,0.0
1709883530004,0.6118245667344101,0.008340979791727108,0.0,False,0.0,0.0,0.0,17.601879869742593,78.12686431412999,170.83461874634352,3.608782668961362e-05,3.33688766037765e-05,0.00015424777385816035,0.0,0.0
1709883530025,0.6182156614590559,0.011205097960029962,0.0,False,0.0,0.0,0.0,17.601879869479973,78.12686431121054,170.83472695611192,-1.238514367276845e-05,1.6444628899278856e-05,7.425719285245128e-05,0.0,0.0
1709883530044,0.6262108914874046,0.011205097960029962,0.0,False,0.0,0.0,0.0,17.601879869479973,78.12686431121054,170.8349208451106,7.097895042046768e-06,4.144133076791194e-06,-3.337382393110621e-05,0.0,0.0
1709883530064,0.6334041684286286,0.011205097960029962,0.0,False,0.0,0.0,0.0,17.601879869479973,78.12686431121054,170.83486311311637,-2.4498850872724866e-05,-4.632581424704428e-05,-0.00011886122520034829,0.0,0.0
1709883530084,0.6405974453698525,0.011205097960029962,0.0,False,0.0,0.0,0.0,17.601879869479973,78.12686431121054,170.83480284053175,-5.266707711480754e-05,-3.300853696846879e-05,-0.0002067415117552562,0.0,0.0
1709883530105,0.6444269017842288,0.02318963738873111,0.0,False,0.0,0.0,0.0,17.601879864769636,78.12686431477465,170.83488912229046,-3.281439217909446e-05,-4.273533153506717e-05,-0.0002493725896683744,0.0,0.0
1709883530125,0.6549686590418318,0.02318963738873111,0.0,False,0.0,0.0,0.0,17.601879864769636,78.12686431477465,170.83499390498383,-5.619859798210108e-05,-7.581171185357946e-05,-0.00019352973122070964,0.0,0.0
1709883530145,0.6621547452593985,0.02318963738873111,0.0,False,0.0,0.0,0.0,17.601879864769636,78.12686431477465,170.83482347698504,-4.4651773112419186e-05,-7.126673742186766e-05,-0.000156379310706728,0.0,0.0
1709883530164,0.6693408314769653,0.02318963738873111,0.0,False,0.0,0.0,0.0,17.601879864769636,78.12686431477465,170.83496349023315,2.4274506644892833e-07,-5.0513174976674584e-05,-0.0001244914353214949,0.0,0.0
1709883530184,0.6765269176945321,0.02318963738873111,0.0,False,0.0,0.0,0.0,17.601879864769636,78.12686431477465,170.8350410784931,9.405985607309311e-06,-5.018782997874327e-05,-2.9277025696508165e-05,0.0,0.0
1709883530204,0.6865680707169309,0.013017673569320612,0.0,False,0.0,0.0,0.0,17.60187986310871,78.12686431770811,170.8350099291643,1.650984156043939e-05,-2.1144157014937496e-05,7.604842661317945e-05,0.0,0.0
1709883530225,0.6909121102433546,0.013017673569320612,0.0,False,0.0,0.0,0.0,17.60187986310871,78.12686431770811,170.8349438532979,3.1951011404274544e-05,-7.989932316436858e-06,0.0001318020194252676,0.0,0.0
1709883530244,0.698104299639213,0.013017673569320612,0.0,False,0.0,0.0,0.0,17.60187986310871,78.12686431770811,170.83501746133106,5.8951364470387314e-05,2.0878577271044787e-05,0.00022272316129908718,0.0,0.0
1709883530265,0.7052964890350715,0.013017673569320612,0.0,False,0.0,0.0,0.0,17.60187986310871,78.12686431770811,170.8350670270811,5.997472992330727e-05,-1.832026689815758e-07,0.0002713080045868079,0.0,0.0
1709883530285,0.71248867843093,0.013017673569320612,0.0,False,0.0,0.0,0.0,17.60187986310871,78.12686431770811,170.83506255619034,3.7348888448366616e-05,2.7592731867940494e-05,0.00022658415121555478,0.0,0.0
1709883530305,0.7117130095183517,0.04140536883950959,0.0,False,0.0,0.0,0.0,17.60187986976821,78.12686430939036,170.83521674326985,2.3499572151591655e-05,3.473806366090499e-05,0.00016518870444321457,0.0,0.0
1709883530325,0.7268367209727008,0.04140536883950959,0.0,False,0.0,0.0,0.0,17.60187986976821,78.12686430939036,170.8353781308355,1.1866903562701928e-05,2.5138839260473098e-05,9.445037063754825e-05,0.0,0.0
1709883530345,0.734011877751397,0.04140536883950959,0.0,False,0.0,0.0,0.0,17.60187986976821,78.12686430939036,170.835315824977,-1.097463943316331e-05,2.4599357112131552e-05,2.1957833254358084e-05,0.0,0.0
1709883530365,0.7411870345300933,0.04140536883950959,0.0,False,0.0,0.0,0.0,17.60187986976821,78.12686430939036,170.83540732002834,-3.14262710249609e-05,1.7389221861556323e-05,-8.796380159377713e-05,0.0,0.0
1709883530385,0.7483621913087894,0.04140536883950959,0.0,False,0.0,0.0,0.0,17.60187986976821,78.12686430939036,170.8354717388661,-3.3420991804304986e-05,-1.7576599192691757e-05,-0.00019058809139085498,0.0,0.0
1709883530405,0.7539319112266353,0.047125180941726526,0.0,False,0.0,0.0,0.0,17.601879863521877,78.12686431986226,170.8356605255082,-1.6217892334529514e-05,-3.024521238037318e-05,-0.00023988352497614953,0.0,0.0
1709883530425,0.7627051835066913,0.047125180941726526,0.0,False,0.0,0.0,0.0,17.601879863521877,78.12686431986226,170.8357224481134,-7.087028043507127e-05,-1.3118363059248759e-05,-0.00020834515600259493,0.0,0.0
1709883530444,0.7698769083981262,0.047125180941726526,0.0,False,0.0,0.0,0.0,17.601879863521877,78.12686431986226,170.83582344120606,-8.457535770583337e-05,-6.781190144940793e-06,-0.00020441359985634008,0.0,0.0
1709883530465,0.7770486332895611,0.047125180941726526,0.0,False,0.0,0.0,0.0,17.601879863521877,78.12686431986226,170.83582541058595,-5.781159650763613e-05,-5.307590234169715e-05,-0.0001762853753248124,0.0,0.0
1709883530485,0.7842203581809961,0.047125180941726526,0.0,False,0.0,0.0,0.0,17.601879863521877,78.12686431986226,170.83578016279796,-2.1282419966213197e-05,-3.3237740657880446e-05,-0.00012524301840750196,0.0,0.0
1709883530505,0.8042387687655999,0.0013553159952802896,0.0,False,0.0,0.0,0.0,17.60187986049184,78.12686431865417,170.83564879928076,2.70284762475478e-05,-2.569241540118825e-05,-3.4109311254873744e-05,0.0,0.0
1709883530524,0.7986223933909976,0.0013553159952802896,0.0,False,0.0,0.0,0.0,17.60187986049184,78.12686431865417,170.8355865809395,3.861805220593871e-05,-2.511429934240075e-05,0.00010110268450848376,0.0,0.0
1709883530545,0.8058215802014005,0.0013553159952802896,0.0,False,0.0,0.0,0.0,17.60187986049184,78.12686431865417,170.83578258624325,4.916624911698598e-05,6.672448073001711e-06,0.00017877337978057533,0.0,0.0
1709883530565,0.8130207670118034,0.0013553159952802896,0.0,False,0.0,0.0,0.0,17.60187986049184,78.12686431865417,170.83564342550724,6.724113874224541e-05,3.7814342970251104e-05,0.000259447594995492,0.0,0.0
1709883530585,0.8202199538222062,0.0013553159952802896,0.0,False,0.0,0.0,0.0,17.60187986049184,78.12686431865417,170.83568081056373,6.046128703345281e-05,2.8716855256930287e-05,0.0002885800033165455,0.0,0.0
1709883530605,0.8218265000177101,0.021280642398654532,0.0,False,0.0,0.0,0.0,17.601879863386245,78.126864313974,170.83580012601135,5.650404508730156e-05,1.2577043155120025e-05,0.00020557684153278935,0.0,0.0
1709883530624,0.8345928230252158,0.021280642398654532,0.0,False,0.0,0.0,0.0,17.601879863386245,78.126864313974,170.83595490320758,2.2896287953555395e-05,-2.300804652094762e-05,0.0001379734173112421,0.0,0.0
1709883530645,0.8417800546397766,0.021280642398654532,0.0,False,0.0,0.0,0.0,17.601879863386245,78.126864313974,170.8359831237149,-2.2093259954143982e-05,-2.3942386747855884e-05,3.395108324705378e-05,0.0,0.0
1709883530665,0.8489672862543375,0.021280642398654532,0.0,False,0.0,0.0,0.0,17.601879863386245,78.126864313974,170.83584538832255,-2.6274159684310364e-05,-2.3323268697669715e-05,-4.89331744833632e-05,0.0,0.0
1709883530684,0.8561545178688983,0.021280642398654532,0.0,False,0.0,0.0,0.0,17.601879863386245,78.126864313974,170.83576146086935,-8.531066291679394e-05,-3.142325726967294e-05,-0.00015894858977602916,0.0,0.0
1709883530705,0.8617137315855976,0.027080905680190323,0.0,False,0.0,0.0,0.0,17.601879856633644,78.1268643147771,170.83558769917772,-0.00012019866166660579,-4.2577243480703355e-05,-0.00023745174424886408,0.0,0.0
1709883530725,0.8705215567610197,0.027080905680190323,0.0,False,0.0,0.0,0.0,17.601879856633644,78.1268643147771,170.83561625348187,-8.896017989051038e-05,-4.6563463669991793e-05,-0.00026368780379933143,0.0,0.0
1709883530745,0.8777053082176116,0.027080905680190323,0.0,False,0.0,0.0,0.0,17.601879856633644,78.1268643147771,170.8355379833598,-6.143926038255252e-05,-4.17686629322101e-05,-0.00023904744613396754,0.0,0.0
1709883530765,0.8848890596742035,0.027080905680190323,0.0,False,0.0,0.0,0.0,17.601879856633644,78.1268643147771,170.8354581115745,-7.273324809621264e-05,-5.3615958650731145e-05,-0.00015402017613152388,0.0,0.0
1709883530784,0.8920728111307955,0.027080905680190323,0.0,False,0.0,0.0,0.0,17.601879856633644,78.1268643147771,170.83541885088832,-1.1261524295309936e-05,-4.115455220292103e-05,-8.636842923772696e-05,0.0,0.0
1709883530805,0.905208290295344,0.005876232358411504,0.0,False,0.0,0.0,0.0,17.601879856512046,78.12686431324457,170.83536317959963,9.10400678535161e-05,4.9833546679256526e-05,2.201838953314125e-05,0.0,0.0
1709883530825,0.9064674560258312,0.005876232358411504,0.0,False,0.0,0.0,0.0,17.601879856512046,78.12686431324457,170.83541559054586,0.00011133705717132283,3.2012531581620984e-05,0.00013732539484760144,0.0,0.0
1709883530845,0.9136639302864162,0.005876232358411504,0.0,False,0.0,0.0,0.0,17.601879856512046,78.12686431324457,170.83565380877283,6.822928493284816e-05,5.9003454767792574e-05,0.00020577288183183453,0.0,0.0
