timestamp,velocity,acceleration
1706168206142505984,0.0,8.4204
1706168206143640832,0.0,0.0384
1706168206144040192,1.0,0.0
1706168206150478848,0.0,0.3538
1706168206160431872,0.0,0.09179999999999999
1706168206170483200,0.0,0.1098
1706168206180291840,0.0,0.1278
1706168206190374912,0.0,0.1458
1706168206200296704,0.0,0.1638
1706168206210448896,0.0,0.1818
1706168206220337408,0.0,0.1998
1706168206230487040,0.0,0.2178
1706168206240409344,0.0,0.23579999999999998
1706168206250558976,0.0,0.25379999999999997
1706168206260493824,0.0,0.2718
1706168206270608384,0.0,0.2898
1706168206280489216,0.0,0.30779999999999996
1706168206290506752,0.0,0.3258
1706168206300641536,0.0,0.3438
1706168206310528512,0.0,0.36179999999999995
1706168206320598784,0.0,0.37979999999999997
1706168206330436608,0.0,0.3978
1706168206340454912,0.0,0.4158
1706168206350524672,0.0,0.43379999999999996
1706168206360671744,0.0,0.4518
1706168206370622976,0.0,0.4698
1706168206380728320,0.0,0.48779999999999996
1706168206390535680,0.0,0.5057999999999999
1706168206400569344,0.0,0.5237999999999999
1706168206410044160,0.0,0.5418
1706168206420454912,0.0,0.5598
1706168206430512384,0.0,0.5777999999999999
1706168206440547072,0.0,0.5957999999999999
1706168206450683904,0.0,0.6137999999999999
1706168206460594176,0.0,0.6317999999999999
1706168206470556672,0.0,0.6497999999999999
1706168206480517888,0.0,0.6678
1706168206490565632,0.0,0.6857999999999999
1706168206500575744,0.0,0.7037999999999999
1706168206510593792,0.0,0.7217999999999999
1706168206520537856,0.0,0.7397999999999999
1706168206530495488,0.0,0.7577999999999999
1706168206540549888,0.0,0.7757999999999999
1706168206550519296,0.0,0.7937999999999998
1706168206560542976,0.0,0.8117999999999999
1706168206570470400,0.0,0.8297999999999999
1706168206580561664,0.0,0.8477999999999999
1706168206590542848,0.0,0.8657999999999999
1706168206600479488,0.0,0.8837999999999999
1706168206610494720,0.0,0.9017999999999998
1706168206620499968,0.0,0.9197999999999998
1706168206630638080,0.0,0.9377999999999999
1706168206640509440,0.0,0.9557999999999999
1706168206650599680,0.0,0.9737999999999999
1706168206660574720,0.0,0.9917999999999999
1706168206670589696,0.0,1.0097999999999998
1706168206680544768,0.0,1.0277999999999998
1706168206690549760,0.0,1.0457999999999998
1706168206700547584,0.0,1.0637999999999999
1706168206710608896,0.0,1.0817999999999999
1706168206720580096,0.0,1.0997999999999999
1706168206730593792,0.0,1.1178
1706168206740490240,0.0,1.1358
1706168206750536960,0.0,1.1538
1706168206760578304,0.0,1.1718
1706168206770590464,0.0,1.1897999999999997
1706168206780510720,0.0,1.2077999999999998
1706168206790443264,0.0,1.2257999999999998
1706168206800471808,0.0,1.2437999999999998
1706168206810594560,0.0,1.2617999999999998
1706168206820597760,0.0,1.2797999999999998
1706168206830483712,0.0,1.2977999999999998
1706168206840608256,0.0,1.3157999999999999
1706168206850520320,0.0,1.3337999999999999
1706168206860806912,0.0,1.3518
1706168206870648576,0.0,1.3698
1706168206880620288,0.0,1.3878
1706168206890592512,0.0,1.4058
1706168206900492544,0.0,1.4237999999999997
1706168206910578944,0.0,1.4417999999999997
1706168206920508416,0.0,1.4597999999999998
1706168206930507008,0.0,1.4777999999999998
1706168206940524032,0.0,1.4957999999999998
1706168206950562304,0.0,1.5137999999999998
1706168206960482048,0.0,1.5317999999999998
1706168206970589440,0.0,1.5497999999999998
1706168206980547840,0.0,1.5677999999999999
1706168206990595840,0.0,1.5857999999999999
1706168207000515072,0.0,1.6038
1706168207010540032,0.0,1.6218
1706168207020534784,0.0,1.6398
1706168207030500608,0.0,1.6577999999999997
1706168207040536576,0.0,1.6757999999999997
1706168207049920512,0.0,1.6937999999999998
1706168207060589312,0.0,1.7117999999999998
1706168207070545408,0.0,1.7297999999999998
1706168207080571392,0.0,1.7477999999999998
1706168207090661376,0.0,1.7657999999999998
1706168207100717056,0.0,1.7837999999999998
1706168207110537216,0.0,1.8017999999999998
1706168207120532480,0.0,1.8197999999999999
1706168207130487552,0.0,1.8377999999999999
1706168207140582656,0.0,1.8558
1706168207150515968,0.0,1.8737999999999997
1706168207160593408,0.0,1.8917999999999997
1706168207170633984,0.0,1.9097999999999997
1706168207180533248,0.0,1.9277999999999997
1706168207190395136,0.0,1.9457999999999998
1706168207200439808,0.0,1.9637999999999998
1706168207210574592,0.0,1.9817999999999998
1706168207220427520,0.0,1.9997999999999998
1706168207230470656,0.0,2.0178
1706168207240510720,0.0,2.0358
1706168207250569728,0.0,2.0538
1706168207260582912,0.0,2.0718
1706168207270450688,0.0,2.0898
1706168207280453120,0.0,2.1078
1706168207290547968,0.0,2.1258
1706168207300463872,0.0,2.1438
1706168207310598912,0.0,2.1618
1706168207320585728,0.0,2.1798
1706168207330439168,0.0,2.1978
1706168207340570112,0.0,2.2157999999999998
1706168207350485248,0.0,2.2338
1706168207360520448,0.0,2.2518
1706168207370458624,0.0,2.2698
1706168207380564736,0.0,2.2878
1706168207390529792,0.0,2.3058
1706168207400528640,0.0,2.3238
1706168207410583552,0.0,2.3418
1706168207420434432,0.0,2.3598
1706168207430530304,0.0,2.3778
1706168207440511232,0.0,2.3958
1706168207450557440,0.0,2.4138
1706168207460566016,0.0,2.4318
1706168207470547968,0.0,2.4497999999999998
1706168207480566016,0.0,2.4678
1706168207490567168,0.0,2.4858
1706168207500531712,0.0,2.5038
1706168207510541568,0.0,2.5218
1706168207520463104,0.0,2.5398
1706168207530518528,0.0,2.5578
1706168207540506112,0.0,2.5758
1706168207550534400,0.0,2.5938
1706168207560516864,0.0,2.6118
1706168207570524416,0.0,2.6298
1706168207580553216,0.0,2.6478
1706168207590497280,0.0,2.6658
1706168207600607488,0.0,2.6837999999999997
1706168207610534144,0.0,2.7018
1706168207620639232,0.0,2.7197999999999998
1706168207630606592,0.0,2.7378
1706168207640757248,0.0,2.7558
1706168207650711552,0.0,2.7738
1706168207660747520,0.0,2.7918
1706168207670601984,0.0,2.8098
1706168207680559360,0.0,2.8278
1706168207690124288,0.0,2.8458
1706168207700622080,0.0,2.8638
1706168207710670080,0.0,2.8818
1706168207720622080,0.0,2.8998
1706168207730568704,0.0,2.9177999999999997
1706168207740601088,0.0,2.9358
1706168207750571520,0.0,2.9537999999999998
1706168207760550144,0.0,2.9718
1706168207770540288,0.0,2.9898
