timestamp,velocity,acceleration
1706169643564,0.0,8.4204
1706169643565,0.0,0.0384
1706169643566,0.0,0.05639999999999999
1706169643566,0.0,0.0744
1706169643566,0.0,0.0924
1706169643566,0.0,0.11039999999999998
1706169643566,0.0,0.12840000000000001
1706169643567,0.0,0.1464
1706169643567,0.0,0.1644
1706169643571,0.0,0.1824
1706169643581,0.0,0.2004
1706169643591,0.0,0.21839999999999998
1706169643601,0.0,0.2364
1706169643611,0.0,0.2544
1706169643621,0.0,0.2724
1706169643631,0.0,0.2904
1706169643641,0.0,0.3084
1706169643651,0.0,0.32639999999999997
1706169643661,0.0,0.3444
1706169643671,0.0,0.3624
1706169643681,0.0,0.38039999999999996
1706169643691,0.0,0.3984
1706169643701,0.0,0.4164
1706169643711,0.0,0.43439999999999995
1706169643721,0.0,0.45239999999999997
1706169643731,0.0,0.4704
1706169643741,0.0,0.48839999999999995
1706169643751,0.0,0.5064
1706169643761,0.0,0.5243999999999999
1706169643771,0.0,0.5423999999999999
1706169643781,0.0,0.5603999999999999
1706169643791,0.0,0.5783999999999999
1706169643801,0.0,0.5963999999999999
1706169643811,0.0,0.6144
1706169643821,0.0,0.6323999999999999
1706169643831,0.0,0.6503999999999999
1706169643841,0.0,0.6683999999999999
1706169643851,0.0,0.6863999999999999
1706169643861,0.0,0.7043999999999999
1706169643871,0.0,0.7223999999999999
1706169643881,0.0,0.7404
1706169643891,0.0,0.7583999999999999
1706169643901,0.0,0.7763999999999999
1706169643911,0.0,0.7943999999999999
1706169643921,0.0,0.8123999999999999
1706169643931,0.0,0.8303999999999999
1706169643941,0.0,0.8483999999999999
1706169643951,0.0,0.8663999999999998
1706169643961,0.0,0.8843999999999999
1706169643971,0.0,0.9023999999999999
1706169643981,0.0,0.9203999999999999
1706169643991,0.0,0.9383999999999999
1706169644001,0.0,0.9563999999999999
1706169644011,0.0,0.9743999999999998
1706169644021,0.0,0.9923999999999998
1706169644031,0.0,1.0104
1706169644041,0.0,1.0283999999999998
1706169644051,0.0,1.0463999999999998
1706169644061,0.0,1.0643999999999998
1706169644071,0.0,1.0823999999999998
1706169644081,0.0,1.1003999999999998
1706169644091,0.0,1.1183999999999998
1706169644101,0.0,1.1363999999999999
1706169644111,0.0,1.1543999999999999
1706169644121,0.0,1.1723999999999999
1706169644131,0.0,1.1904
1706169644141,0.0,1.2084
1706169644151,0.0,1.2264
1706169644161,0.0,1.2444
1706169644171,0.0,1.2623999999999997
1706169644181,0.0,1.2803999999999998
1706169644191,0.0,1.2983999999999998
1706169644202,0.0,1.3163999999999998
1706169644211,0.0,1.3343999999999998
1706169644221,0.0,1.3523999999999998
1706169644231,0.0,1.3703999999999998
1706169644241,0.0,1.3883999999999999
1706169644251,0.0,1.4063999999999999
1706169644261,0.0,1.4243999999999999
1706169644271,0.0,1.4424
1706169644281,0.0,1.4604
1706169644291,0.0,1.4784
1706169644301,0.0,1.4963999999999997
1706169644311,0.0,1.5143999999999997
1706169644321,0.0,1.5323999999999998
1706169644331,0.0,1.5503999999999998
1706169644341,0.0,1.5683999999999998
1706169644351,0.0,1.5863999999999998
1706169644361,0.0,1.6043999999999998
1706169644371,0.0,1.6223999999999998
1706169644381,0.0,1.6403999999999999
1706169644391,0.0,1.6583999999999999
1706169644401,0.0,1.6764
1706169644411,0.0,1.6944
1706169644421,0.0,1.7123999999999997
1706169644431,0.0,1.7303999999999997
1706169644441,0.0,1.7483999999999997
1706169644451,0.0,1.7663999999999997
1706169644461,0.0,1.7843999999999998
1706169644471,0.0,1.8023999999999998
1706169644481,0.0,1.8203999999999998
1706169644491,0.0,1.8383999999999998
1706169644501,0.0,1.8563999999999998
1706169644511,0.0,1.8743999999999998
1706169644521,0.0,1.8923999999999999
1706169644531,0.0,1.9103999999999999
1706169644541,0.0,1.9284
1706169644551,0.0,1.9463999999999997
1706169644561,0.0,1.9643999999999997
1706169644571,0.0,1.9823999999999997
1706169644581,0.0,2.0004
1706169644591,0.0,2.0184
1706169644601,0.0,2.0364
1706169644611,0.0,2.0544
1706169644621,0.0,2.0724
1706169644631,0.0,2.0904
1706169644641,0.0,2.1084
1706169644651,0.0,2.1264
1706169644661,0.0,2.1444
1706169644671,0.0,2.1624
1706169644681,0.0,2.1804
1706169644691,0.0,2.1984
1706169644701,0.0,2.2164
1706169644711,1.0,1.95372
1706169644721,1.0,2.25112
1706169644731,1.0,2.26852
1706169644741,1.0,2.28592
1706169644751,1.0,2.30332
1706169644761,1.0,2.32072
1706169644771,1.0,2.33812
1706169644781,1.0,2.35552
1706169644791,1.0,2.3729199999999997
1706169644801,1.0,2.39032
1706169644811,1.0,2.40772
1706169644821,1.0,2.4251199999999997
1706169644831,1.0,2.44252
1706169644841,1.0,2.45992
1706169644851,1.0,2.4773199999999997
1706169644861,1.0,2.49472
1706169644871,1.0,2.51212
1706169644881,1.0,2.5295199999999998
1706169644891,1.0,2.54692
1706169644901,1.0,2.56432
1706169644911,1.0,2.58172
1706169644921,1.0,2.5991199999999997
1706169644931,1.0,2.61652
1706169644941,1.0,2.63392
1706169644951,1.0,2.6513199999999997
1706169644961,1.0,2.66872
1706169644971,1.0,2.68612
1706169644981,1.0,2.7035199999999997
1706169644991,1.0,2.72092
1706169645001,1.0,2.73832
1706169645011,1.0,2.7557199999999997
1706169645021,1.0,2.77312
1706169645031,1.0,2.79052
1706169645041,1.0,2.8079199999999997
1706169645051,1.0,2.82532
1706169645061,1.0,2.84272
1706169645071,1.0,2.8601199999999998
1706169645081,1.0,2.8775199999999996
1706169645091,1.0,2.89492
1706169645101,1.0,2.91232
1706169645111,1.0,2.9297199999999997
1706169645121,1.0,2.94712
1706169645131,1.0,2.96452
1706169645141,1.0,2.9819199999999997
1706169645151,2.0,2.7186399999999997
