Timestamp_Sec, Timestamp_Nsec, Formatted_Time, Radar_Epoch_Time, Obj_ID, Dist_X, Dist_Y, RCS, Range, Dynamicproperty, Orientation, Objectsize, objectscore
4370,449294700,2024-02-06 16:01:47.449294700,1707215507449294700,0,9.21964,0.292978,10.3,9.2243,0,-0.17277,4.17278,0.53
4370,524405420,2024-02-06 16:01:47.524405420,1707215507524405420,0,9.21964,0.119022,11.0233,9.22041,0,-0.47459,4.48873,0.58
4370,599408080,2024-02-06 16:01:47.599408080,1707215507599408080,0,9.3112,-0.0457778,11.008,9.31131,0,-0.694052,4.72421,0.62
4370,674704240,2024-02-06 16:01:48.674704240,1707215508674704240,0,9.3936,-0.109867,10.6723,9.39424,0,-0.836524,5.66989,0.68
4370,747609920,2024-02-06 16:01:48.747609920,1707215508747609920,0,9.44853,-0.137333,11.2033,9.44953,0,-0.914185,5.75778,0.73
4370,823100420,2024-02-06 16:01:48.823100420,1707215508823100420,0,9.44853,-0.155644,11.8534,9.44981,0,-0.930963,5.82295,0.76
4370,898648720,2024-02-06 16:01:48.898648720,1707215508898648720,0,9.50346,-0.0457778,12.1891,9.50357,0,-1.4836,5.94064,0.88
4370,973661880,2024-02-06 16:01:48.973661880,1707215508973661880,0,9.54924,-0.00915555,11.655,9.54925,0,-1.89807,6.29524,0.94
4371,47966760,2024-02-06 16:01:48.47966760,1707215508047966760,0,9.60417,-0.00915555,11.3895,9.60418,0,-2.2089,6.52131,0.97
4371,122704780,2024-02-06 16:01:48.122704780,1707215508122704780,0,9.6408,0.0274667,11.4933,9.64084,0,-2.46058,6.51093,0.99
4371,197249820,2024-02-06 16:01:48.197249820,1707215508197249820,0,9.68657,0.0732444,11.6428,9.68685,0,-1.64563,6.59257,1
4371,270989480,2024-02-06 16:01:48.270989480,1707215508270989480,0,9.7232,0.521867,11.7283,9.73719,0,-0.953398,6.96843,1
4371,351169500,2024-02-06 16:01:48.351169500,1707215508351169500,0,9.75982,0.503555,11.3926,9.7728,0,-0.444485,7.11643,1
4371,425376740,2024-02-06 16:01:48.425376740,1707215508425376740,0,9.7232,0.476089,10.9684,9.73485,0,-0.0741127,7.08923,1
4371,498710640,2024-02-06 16:01:48.498710640,1707215508498710640,0,9.7232,0.540178,10.7791,9.73819,0,0.2023,7.15721,1
4371,573904260,2024-02-06 16:01:48.573904260,1707215508573904260,0,9.83306,0.375378,10.7791,9.84023,0,0.372002,7.38516,1
4371,648664300,2024-02-06 16:01:49.648664300,1707215509648664300,0,9.90631,0.366222,11.0294,9.91308,0,0.494724,7.38602,1
4371,729647160,2024-02-06 16:01:49.729647160,1707215509729647160,0,9.99786,0.393689,11.185,10.0056,0,0.588395,7.56909,1
4371,805776180,2024-02-06 16:01:49.805776180,1707215509805776180,0,10.0803,0.366222,11.6214,10.0869,0,0.650715,7.54402,1
4371,878643540,2024-02-06 16:01:49.878643540,1707215509878643540,0,10.1627,0.384533,11.9419,10.1699,0,0.699421,7.52909,1
4371,952983740,2024-02-06 16:01:49.952983740,1707215509952983740,0,10.3,0.402844,12.0518,10.3079,0,0.734991,7.66864,1
4372,28698780,2024-02-06 16:01:49.28698780,1707215509028698780,0,10.4556,0.375378,12.2318,10.4624,0,0.756084,7.64117,1
4372,105538180,2024-02-06 16:01:49.105538180,1707215509105538180,0,10.6113,0.3296,11.4658,10.6164,0,0.763083,7.75306,1
4372,179318320,2024-02-06 16:01:49.179318320,1707215509179318320,0,10.7212,0.402844,10.7364,10.7287,0,0.689066,7.7492,1
4372,253394940,2024-02-06 16:01:49.253394940,1707215509253394940,0,10.8768,0.421155,9.97955,10.8849,0,0.627993,7.72825,1
4372,327939000,2024-02-06 16:01:49.327939000,1707215509327939000,0,11.0141,0.430311,9.27763,11.0225,0,0.576219,7.70605,1
4372,404431140,2024-02-06 16:01:49.404431140,1707215509404431140,0,11.0965,0.421155,9.3997,11.1045,0,0.52876,7.68672,1
4372,481548460,2024-02-06 16:01:49.481548460,1707215509481548460,0,11.1606,0.412,9.10672,11.1682,0,0.483698,7.66013,1
4372,555977340,2024-02-06 16:01:49.555977340,1707215509555977340,0,11.2522,0.402844,9.35697,11.2594,0,0.441992,7.63197,1
4372,629534920,2024-02-06 16:01:50.629534920,1707215510629534920,0,11.362,0.338755,9.03958,11.3671,0,0.392423,7.60747,1
4372,704657340,2024-02-06 16:01:50.704657340,1707215510704657340,0,11.4628,0.302133,9.50957,11.4667,0,0.345636,7.57797,1
4372,778822580,2024-02-06 16:01:50.778822580,1707215510778822580,0,11.5085,0.302133,9.01517,11.5125,0,0.306997,7.56039,1
4372,853818720,2024-02-06 16:01:50.853818720,1707215510853818720,0,11.6276,0.320444,7.84631,11.632,0,0.277947,7.53855,1
4372,929086020,2024-02-06 16:01:50.929086020,1707215510929086020,0,11.7466,0.311289,7.73644,11.7507,0,0.250238,7.51426,1
4373,1962600,2024-02-06 16:01:50.1962600,1707215510001962600,0,11.8107,0.283822,7.78527,11.8141,0,0.222338,7.48644,1
4373,76238740,2024-02-06 16:01:50.76238740,1707215510076238740,0,11.8564,0.2472,8.33155,11.859,0,0.191466,7.46085,1
4373,152815020,2024-02-06 16:01:50.152815020,1707215510152815020,0,11.9938,0.302133,7.92261,11.9976,0,0.174879,7.43891,1
4373,231444320,2024-02-06 16:01:50.231444320,1707215510231444320,0,12.122,0.338755,8.18812,12.1267,0,0.165291,7.41183,1
4373,305919940,2024-02-06 16:01:50.305919940,1707215510305919940,0,13.1657,0.366222,8.86563,13.1708,0,0.0778519,9.20593,1
4373,380322880,2024-02-06 16:01:50.380322880,1707215510380322880,0,13.3396,0.366222,8.78018,13.3447,0,0.0447744,9.1718,1
4373,454759100,2024-02-06 16:01:50.454759100,1707215510454759100,0,13.3671,0.366222,9.27152,13.3721,0,0.0181207,9.14353,1
4373,528788240,2024-02-06 16:01:50.528788240,1707215510528788240,0,13.3763,0.302133,10.4709,13.3797,0,-0.0153403,9.11994,1
4373,610949320,2024-02-06 16:01:50.610949320,1707215510610949320,0,13.3854,0.311289,11.2888,13.389,0,-0.796927,9.09283,1
4373,684690420,2024-02-06 16:01:51.684690420,1707215511684690420,0,13.3854,0.302133,12.3081,13.3888,0,-1.38302,9.06673,1
4373,758077360,2024-02-06 16:01:51.758077360,1707215511758077360,0,13.3763,0.283822,12.6591,13.3793,0,-1.82262,9.08025,1
4373,833121500,2024-02-06 16:01:51.833121500,1707215511833121500,0,13.358,0.238044,12.5584,13.3601,0,-2.15234,9.08697,1
4373,908795700,2024-02-06 16:01:51.908795700,1707215511908795700,0,13.2572,0.201422,12.3692,13.2588,0,-2.3996,9.06269,1
4373,985729020,2024-02-06 16:01:51.985729020,1707215511985729020,0,13.2206,0.192267,13.068,13.222,0,-2.58512,9.05132,1
4374,60767460,2024-02-06 16:01:51.60767460,1707215511060767460,0,13.2115,0.173956,13.7028,13.2126,0,-2.72424,9.03032,1
4374,135365440,2024-02-06 16:01:51.135365440,1707215511135365440,0,13.1565,0.155644,14.1301,13.1575,0,-2.82856,9.00793,1
4374,209518080,2024-02-06 16:01:51.209518080,1707215511209518080,0,13.2115,0.137333,14.1301,13.2122,0,-2.90679,9.00332,1
4374,285017380,2024-02-06 16:01:51.285017380,1707215511285017380,0,13.2572,0.128178,14.1301,13.2579,0,-2.96547,9.00358,1
4374,361245240,2024-02-06 16:01:51.361245240,1707215511361245240,0,13.303,0.119022,14.1301,13.3036,0,-3.00947,9.00501,0.99
4374,435923540,2024-02-06 16:01:51.435923540,1707215511435923540,0,13.3396,0.100711,14.1301,13.34,0,-2.25703,9.00949,0.98
4374,510278780,2024-02-06 16:01:51.510278780,1707215511510278780,0,13.3854,0.0915555,14.1301,13.3857,0,-1.6928,9.01132,0.95
4374,584037520,2024-02-06 16:01:51.584037520,1707215511584037520,0,13.422,0.0732444,14.1301,13.4222,0,-1.2696,9.00801,0.89
4374,658384540,2024-02-06 16:01:52.658384540,1707215512658384540,0,13.4587,0.0549333,14.1301,13.4588,0,-1.2696,9.00801,0.79
4374,734141860,2024-02-06 16:01:52.734141860,1707215512734141860,0,13.4953,0.0457778,14.1301,13.4954,0,-1.2696,9.0049,0.63
4379,467890420,2024-02-06 16:01:56.467890420,1707215516467890420,4,12.3417,0.0366222,12.8239,12.3417,0,-2.72434,2.6197,0.54
4379,542257660,2024-02-06 16:01:56.542257660,1707215516542257660,4,12.2501,0.0183111,13.2206,12.2501,0,-2.76873,2.92082,0.59
4379,618461800,2024-02-06 16:01:57.618461800,1707215517618461800,4,12.1677,0.0640889,13.4495,12.1679,0,-2.86192,3.47304,0.63
4379,694239140,2024-02-06 16:01:57.694239140,1707215517694239140,4,12.122,0.119022,13.0467,12.1225,0,-2.14639,3.79837,0.69
4379,767362040,2024-02-06 16:01:57.767362040,1707215517767362040,4,12.0487,0.201422,12.418,12.0504,0,-2.62549,3.98294,0.8
4379,841244860,2024-02-06 16:01:57.841244860,1707215517841244860,4,12.0579,0.201422,11.89,12.0595,0,-2.97688,4.19348,0.9
4379,916314260,2024-02-06 16:01:57.916314260,1707215517916314260,4,12.0121,0.173956,11.6398,12.0133,0,-1.89721,4.40612,0.95
4379,993353240,2024-02-06 16:01:57.993353240,1707215517993353240,4,11.9297,0.137333,11.7222,11.9305,0,-2.54371,4.4474,0.97
4380,67478420,2024-02-06 16:01:57.67478420,1707215517067478420,4,11.9938,0.146489,12.1525,11.9947,0,-3.02855,4.65183,0.99
4380,142021780,2024-02-06 16:01:57.142021780,1707215517142021780,4,11.9572,0.192267,12.5095,11.9587,0,2.89078,4.93898,1
4380,215962240,2024-02-06 16:01:57.215962240,1707215517215962240,4,11.9388,0.183111,12.9093,11.9402,0,2.61811,5.23288,1
4380,290379580,2024-02-06 16:01:57.290379580,1707215517290379580,4,11.9297,0.201422,13.2511,11.9314,0,2.4135,5.34813,1
4380,368199900,2024-02-06 16:01:57.368199900,1707215517368199900,4,11.7832,0.347911,14.2277,11.7883,0,2.39088,5.76021,1
4380,442809580,2024-02-06 16:01:57.442809580,1707215517442809580,4,11.6459,0.512711,14.8778,11.6571,0,2.34965,6.06941,1
4380,517313180,2024-02-06 16:01:57.517313180,1707215517517313180,4,11.5726,0.476089,14.3193,11.5824,0,2.33652,6.09157,1
4380,592616440,2024-02-06 16:01:57.592616440,1707215517592616440,4,11.4444,0.531022,13.7364,11.4568,0,2.32031,6.10078,1
4380,667665040,2024-02-06 16:01:58.667665040,1707215518667665040,4,11.4078,0.448622,13.4465,11.4166,0,2.3299,6.1144,1
4380,742458740,2024-02-06 16:01:58.742458740,1707215518742458740,4,11.2888,0.320444,13.242,11.2933,0,2.53278,6.11137,1
4380,817782740,2024-02-06 16:01:58.817782740,1707215518817782740,4,11.243,0.256355,12.7781,11.2459,0,2.68503,6.12985,1
4380,891198740,2024-02-06 16:01:58.891198740,1707215518891198740,4,11.1423,0.238044,12.711,11.1449,0,2.79912,6.17105,1
4380,966506980,2024-02-06 16:01:58.966506980,1707215518966506980,4,11.0965,0.228889,12.8239,11.0989,0,2.88474,6.23265,1
4381,42258420,2024-02-06 16:01:58.42258420,1707215518042258420,4,11.0416,0.219733,12.6408,11.0438,0,2.94898,6.32981,1
4381,118087420,2024-02-06 16:01:58.118087420,1707215518118087420,4,10.9775,0.219733,12.2196,10.9797,0,2.99711,6.31996,1
4381,191450800,2024-02-06 16:01:58.191450800,1707215518191450800,4,10.9409,0.192267,11.9236,10.9426,0,3.03325,6.33323,1
4381,266281700,2024-02-06 16:01:58.266281700,1707215518266281700,4,10.8951,0.183111,11.9083,10.8966,0,3.06029,6.43591,1
4381,340499340,2024-02-06 16:01:58.340499340,1707215518340499340,4,10.8402,0.1648,11.7466,10.8414,0,3.08062,6.49123,1
4381,415486700,2024-02-06 16:01:58.415486700,1707215518415486700,4,10.7852,0.173956,11.6245,10.7866,0,3.09586,6.57112,1
4381,494719080,2024-02-06 16:01:58.494719080,1707215518494719080,4,10.7028,0.155644,11.7344,10.704,0,3.10727,6.59127,1
4381,568496400,2024-02-06 16:01:58.568496400,1707215518568496400,4,10.6388,0.137333,11.9999,10.6396,0,3.1159,6.59731,1
4381,641910020,2024-02-06 16:01:59.641910020,1707215519641910020,4,10.6021,0.146489,12.0945,10.6031,0,3.12232,6.61324,1
4381,717173340,2024-02-06 16:01:59.717173340,1707215519717173340,4,10.538,0.1648,12.4424,10.5393,0,3.12712,6.64141,1
4381,792016800,2024-02-06 16:01:59.792016800,1707215519792016800,4,10.419,0.173956,12.6652,10.4205,0,3.13076,6.7041,1
4381,873011220,2024-02-06 16:01:59.873011220,1707215519873011220,4,10.3641,0.1648,11.8351,10.3654,0,3.13344,6.73826,1
4381,948541260,2024-02-06 16:01:59.948541260,1707215519948541260,4,10.2817,0.192267,11.2186,10.2835,0,3.13546,6.7299,1
4382,21740060,2024-02-06 16:01:59.21740060,1707215519021740060,4,10.181,0.192267,10.5869,10.1828,0,3.13699,6.73575,1
4382,95946280,2024-02-06 16:01:59.95946280,1707215519095946280,4,10.062,0.183111,10.2268,10.0636,0,3.13814,6.98507,1
4382,171604280,2024-02-06 16:01:59.171604280,1707215519171604280,4,9.94293,0.173956,10.6326,9.94445,0,3.139,6.96504,1
4382,248481060,2024-02-06 16:01:59.248481060,1707215519248481060,4,9.86053,0.201422,11.2918,9.86259,0,3.13968,6.95071,1
4382,322632800,2024-02-06 16:01:59.322632800,1707215519322632800,4,9.79644,0.192267,11.5909,9.79833,0,3.14015,6.98145,1
4382,396972700,2024-02-06 16:01:59.396972700,1707215519396972700,4,9.70489,0.173956,11.9541,9.70645,0,3.14054,6.96708,1
4382,471009760,2024-02-06 16:01:59.471009760,1707215519471009760,4,9.54924,0.146489,12.1586,9.55037,0,3.14073,7.14945,1
4382,546494000,2024-02-06 16:01:59.546494000,1707215519546494000,4,9.43937,0.119022,11.8442,9.44013,0,3.14102,7.15407,1
4382,624253380,2024-02-06 16:02:00.624253380,1707215520624253380,4,9.33866,0.100711,11.8412,9.33921,0,3.14111,7.19252,1
4382,699022380,2024-02-06 16:02:00.699022380,1707215520699022380,4,9.21049,0.0457778,11.7954,9.2106,0,3.14121,7.25312,1
4382,772038320,2024-02-06 16:02:00.772038320,1707215520772038320,4,9.15555,0.0640889,11.7344,9.15578,0,3.14131,7.26332,1
4382,847116500,2024-02-06 16:02:00.847116500,1707215520847116500,4,9.04569,0.0732444,11.6733,9.04598,0,3.1414,7.25068,1
4382,921817580,2024-02-06 16:02:00.921817580,1707215520921817580,4,8.87173,0.0457778,11.7222,8.87185,0,3.1414,7.23627,1
4382,996920560,2024-02-06 16:02:00.996920560,1707215520996920560,4,8.8168,0.0366222,11.7862,8.81687,0,3.1415,7.28238,1
4383,72326380,2024-02-06 16:02:00.72326380,1707215520072326380,4,8.75271,0.0366222,11.5146,8.75278,0,3.1415,7.31998,1
4383,145035040,2024-02-06 16:02:00.145035040,1707215520145035040,4,8.66115,0.0274667,11.3163,8.6612,0,3.1415,7.36847,1
4383,219645920,2024-02-06 16:02:00.219645920,1707215520219645920,4,8.60622,0.0274667,11.1606,8.60626,0,3.1415,7.43883,1
4383,295390740,2024-02-06 16:02:00.295390740,1707215520295390740,4,8.49635,0.0274667,10.9531,8.4964,0,3.14159,7.43179,1
4383,374294420,2024-02-06 16:02:00.374294420,1707215520374294420,4,8.34986,0.00915555,11.0782,8.34987,0,3.14159,7.40195,1
4383,448464220,2024-02-06 16:02:00.448464220,1707215520448464220,4,8.26746,0.00915555,10.9378,8.26747,0,3.14159,7.38744,1
4383,523762080,2024-02-06 16:02:00.523762080,1707215520523762080,4,8.18506,-0.0183111,10.8219,8.18508,0,3.14159,7.36317,1
4383,598002720,2024-02-06 16:02:00.598002720,1707215520598002720,4,8.10266,0.00915555,10.6571,8.10267,0,3.14159,7.34596,1
4383,672236220,2024-02-06 16:02:01.672236220,1707215521672236220,4,8.04773,0.0183111,10.6632,8.04775,0,3.14159,7.3198,1
4383,753802920,2024-02-06 16:02:01.753802920,1707215521753802920,4,7.92871,0.0732444,10.1016,7.92905,0,3.14159,7.29291,1
4383,827374360,2024-02-06 16:02:01.827374360,1707215521827374360,4,7.85546,0.0824,10.2145,7.8559,0,3.14159,7.27851,1
4383,900536980,2024-02-06 16:02:01.900536980,1707215521900536980,4,7.75475,0.100711,10.2908,7.75541,0,3.14159,7.26413,1
4383,975613780,2024-02-06 16:02:01.975613780,1707215521975613780,4,7.70898,0.109867,10.3305,7.70976,0,3.14159,7.24083,1
4384,49703760,2024-02-06 16:02:01.49703760,1707215521049703760,4,7.71813,0.109867,10.5411,7.71891,0,3.14159,7.26823,1
4384,123870320,2024-02-06 16:02:01.123870320,1707215521123870320,4,7.67235,0.0824,10.2725,7.6728,0,3.14159,7.24762,1
4384,199557180,2024-02-06 16:02:01.199557180,1707215521199557180,4,7.64489,0.0915555,10.1321,7.64543,0,3.14159,7.23244,1
4384,272654740,2024-02-06 16:02:01.272654740,1707215521272654740,4,7.57164,0.137333,10.5594,7.57289,0,3.14159,7.26469,1
4384,347400940,2024-02-06 16:02:01.347400940,1707215521347400940,4,7.48009,0.128178,10.3519,7.48118,0,3.14159,7.24324,1
4384,423250820,2024-02-06 16:02:01.423250820,1707215521423250820,4,7.38853,0.119022,10.2512,7.38949,0,3.14159,7.22265,1
4384,498375160,2024-02-06 16:02:01.498375160,1707215521498375160,4,7.26951,0.109867,10.3244,7.27034,0,3.14159,7.21103,1
4384,572161540,2024-02-06 16:02:01.572161540,1707215521572161540,4,7.17795,0.109867,10.3092,7.17879,0,3.14159,7.18158,1
4384,647034700,2024-02-06 16:02:02.647034700,1707215522647034700,4,7.13218,0.109867,10.3244,7.13302,0,3.14159,7.16644,1
4384,721372480,2024-02-06 16:02:02.721372480,1707215522721372480,4,7.09555,0.109867,10.4404,7.0964,0,3.14159,7.14864,1
4384,796083840,2024-02-06 16:02:02.796083840,1707215522796083840,4,7.03146,0.100711,10.773,7.03219,0,3.14159,7.12551,1
4384,875593780,2024-02-06 16:02:02.875593780,1707215522875593780,4,7.004,0.119022,10.889,7.00501,0,3.14159,7.10775,1
4384,949386960,2024-02-06 16:02:02.949386960,1707215522949386960,4,6.96738,0.100711,11.0355,6.9681,0,3.14159,7.11129,1
4385,23217160,2024-02-06 16:02:02.23217160,1707215522023217160,4,6.91244,0.100711,11.2613,6.91318,0,3.14159,7.09355,1
4385,98696820,2024-02-06 16:02:02.98696820,1707215522098696820,4,6.85751,0.100711,11.4475,6.85825,0,3.14159,7.07583,1
4385,172539000,2024-02-06 16:02:02.172539000,1707215522172539000,4,6.8392,0.100711,11.6916,6.83994,0,3.14159,7.05282,1
4385,253499180,2024-02-06 16:02:02.253499180,1707215522253499180,4,6.7568,0.0915555,11.8961,6.75742,0,3.14159,7.03515,1
4385,328663480,2024-02-06 16:02:02.328663480,1707215522328663480,4,6.70186,0.0915555,11.8961,6.70249,0,3.14159,7.03515,1
4385,401680440,2024-02-06 16:02:02.401680440,1707215522401680440,4,6.65609,0.0915555,11.8961,6.65672,0,3.14159,7.03868,1
4385,477507160,2024-02-06 16:02:02.477507160,1707215522477507160,4,6.60115,0.0915555,11.8961,6.60179,0,3.14159,7.04133,0.99
4385,553048020,2024-02-06 16:02:02.553048020,1707215522553048020,4,6.55538,0.0915555,11.8961,6.55602,0,3.14159,7.0325,0.98
4385,634064020,2024-02-06 16:02:03.634064020,1707215523634064020,4,6.50044,0.100711,11.8961,6.50122,0,3.14159,7.03868,0.95
4385,707599220,2024-02-06 16:02:03.707599220,1707215523707599220,4,6.46382,0.100711,11.8961,6.4646,0,3.14159,7.0325,0.89
4385,781824520,2024-02-06 16:02:03.781824520,1707215523781824520,4,6.41804,0.100711,11.8961,6.41883,0,3.14159,7.04133,0.79
4385,855357440,2024-02-06 16:02:03.855357440,1707215523855357440,4,6.38142,0.100711,11.8961,6.38222,0,3.14159,7.0325,0.63
4393,36550600,2024-02-06 16:02:10.36550600,1707215530036550600,3,7.44346,0.0915555,10.5045,7.44403,0,1.52617,5.07469,0.55
4393,114207220,2024-02-06 16:02:10.114207220,1707215530114207220,3,8.17591,0.347911,10.7212,8.18331,0,1.85962,5.67373,0.59
4393,188977120,2024-02-06 16:02:10.188977120,1707215530188977120,3,8.16675,0.228889,11.0263,8.16996,0,1.15081,5.72887,0.63
4393,262642800,2024-02-06 16:02:10.262642800,1707215530262642800,3,8.13013,0.137333,11.008,8.13129,0,0.597024,5.70564,0.7
4393,336716700,2024-02-06 16:02:10.336716700,1707215530336716700,3,8.13929,0.0183111,10.7028,8.13931,0,0.1651,5.68788,0.74
4393,412297580,2024-02-06 16:02:10.412297580,1707215530412297580,3,8.18506,-0.0457778,10.477,8.18519,0,-0.159251,5.72291,0.87
4393,487320420,2024-02-06 16:02:10.487320420,1707215530487320420,3,8.19422,-0.128178,9.97345,8.19522,0,-0.402586,6.50231,0.93
4393,561220220,2024-02-06 16:02:10.561220220,1707215530561220220,3,8.77102,-0.128178,9.53703,8.77196,0,-0.722911,6.54338,0.97
4393,635885680,2024-02-06 16:02:11.635885680,1707215531635885680,3,8.78018,-0.192267,9.17997,8.78228,0,-0.820225,6.83861,0.99
4393,709457420,2024-02-06 16:02:11.709457420,1707215531709457420,3,8.83511,-0.210578,8.96023,8.83762,0,-0.882162,7.00575,1
4393,783640440,2024-02-06 16:02:11.783640440,1707215531783640440,3,8.87173,-0.173956,8.37428,8.87344,0,-0.909966,7.27495,1
4393,859036740,2024-02-06 16:02:11.859036740,1707215531859036740,3,8.86258,-0.0915555,8.45668,8.86305,0,-0.89894,7.63192,1
4393,934260840,2024-02-06 16:02:11.934260840,1707215531934260840,3,8.89004,-0.0274667,8.40785,8.89008,0,-0.858768,7.6923,1
4394,7290620,2024-02-06 16:02:11.7290620,1707215531007290620,3,8.95413,0.00915555,8.4933,8.95414,0,-0.804022,7.75917,1
4394,82436120,2024-02-06 16:02:11.82436120,1707215531082436120,3,8.9816,0.0183111,8.97855,8.98162,0,-0.75292,7.7593,1
4394,156722000,2024-02-06 16:02:11.156722000,1707215531156722000,3,9.00906,0.0183111,9.30815,9.00908,0,-0.709967,7.74636,1
4394,235713940,2024-02-06 16:02:11.235713940,1707215531235713940,3,9.064,0.0183111,9.47905,9.06402,0,-0.67526,7.73416,1
4394,310840560,2024-02-06 16:02:11.310840560,1707215531310840560,3,9.12809,0.00915555,9.57671,9.12809,0,-0.64899,7.71527,1
4394,384357840,2024-02-06 16:02:11.384357840,1707215531384357840,3,9.23795,0.0457778,9.84222,9.23807,0,-0.617542,7.73723,1
4394,460044920,2024-02-06 16:02:11.460044920,1707215531460044920,3,9.34782,0.0183111,10.2512,9.34784,0,-0.602681,7.80588,1
4394,535365620,2024-02-06 16:02:11.535365620,1707215531535365620,3,9.40275,0.00915555,10.4801,9.40276,0,-0.595394,7.7828,1
4394,612031680,2024-02-06 16:02:12.612031680,1707215532612031680,3,9.50346,0.0183111,10.6204,9.50348,0,-0.589163,7.75879,1
4394,686943180,2024-02-06 16:02:12.686943180,1707215532686943180,3,9.58586,0.0366222,10.6845,9.58593,0,-0.582643,7.73195,1
4394,761470220,2024-02-06 16:02:12.761470220,1707215532761470220,3,9.66826,0.0915555,10.4587,9.6687,0,-0.571329,7.73596,1
4394,835487040,2024-02-06 16:02:12.835487040,1707215532835487040,3,9.75982,0.219733,11.7496,9.76229,0,-0.309969,7.75789,1
4394,909469860,2024-02-06 16:02:12.909469860,1707215532909469860,3,9.84222,0.228889,11.8839,9.84488,0,-0.104506,7.87575,1
4394,988087860,2024-02-06 16:02:12.988087860,1707215532988087860,3,9.92462,0.228889,11.8381,9.92726,0,0.0571425,7.96676,1
4395,62487980,2024-02-06 16:02:12.62487980,1707215532062487980,3,9.99786,0.228889,12.0029,10.0005,0,0.185713,7.94213,1
4395,135576960,2024-02-06 16:02:12.135576960,1707215532135576960,3,10.0436,0.210578,12.2227,10.0458,0,0.149184,8.26231,1
4395,210903660,2024-02-06 16:02:12.210903660,1707215532210903660,3,10.0894,0.201422,12.2623,10.0914,0,0.120229,8.23697,1
4395,285579800,2024-02-06 16:02:12.285579800,1707215532285579800,3,10.1077,0.210578,12.0273,10.1099,0,0.100862,8.20556,1
4395,361282920,2024-02-06 16:02:12.361282920,1707215532361282920,3,10.1718,0.183111,12.1799,10.1735,0,0.0837963,8.28832,1
4395,436011640,2024-02-06 16:02:12.436011640,1707215532436011640,3,10.2084,0.155644,11.9816,10.2096,0,0.0667302,8.26739,1
4395,510502660,2024-02-06 16:02:12.510502660,1707215532510502660,3,10.2817,0.109867,10.6662,10.2823,0,0.0488971,8.52767,1
4395,584704700,2024-02-06 16:02:12.584704700,1707215532584704700,3,10.3916,0.146489,10.3427,10.3926,0,0.0421858,8.79376,1
4395,659963280,2024-02-06 16:02:13.659963280,1707215533659963280,3,10.5289,0.173956,10.4617,10.5303,0,0.041994,8.98141,1
4395,737847460,2024-02-06 16:02:13.737847460,1707215533737847460,3,10.6479,0.219733,10.0803,10.6502,0,0.050527,8.95985,1
4395,812293280,2024-02-06 16:02:13.812293280,1707215533812293280,3,10.8219,0.265511,9.61028,10.8251,0,0.0633745,8.98425,1
4395,886617000,2024-02-06 16:02:13.886617000,1707215533886617000,3,10.9317,0.283822,10.3183,10.9354,0,0.0759344,8.9548,1
4395,960476580,2024-02-06 16:02:13.960476580,1707215533960476580,3,11.0599,0.302133,10.4465,11.064,0,0.0869602,8.9534,1
4396,35187780,2024-02-06 16:02:13.35187780,1707215533035187780,3,11.124,0.320444,11.2705,11.1286,0,0.0986572,8.9313,1
4396,113004200,2024-02-06 16:02:13.113004200,1707215533113004200,3,11.1972,0.320444,12.2684,11.2018,0,0.106903,8.90417,1
4396,187090220,2024-02-06 16:02:13.187090220,1707215533187090220,3,11.2064,0.302133,13.1718,11.2105,0,0.110738,8.88297,1
4396,263454080,2024-02-06 16:02:13.263454080,1707215533263454080,3,11.3163,0.320444,13.3244,11.3208,0,0.115436,8.85444,1
4396,339668440,2024-02-06 16:02:13.339668440,1707215533339668440,3,11.3987,0.3296,13.8737,11.4034,0,0.120421,8.83313,1
4396,416004960,2024-02-06 16:02:13.416004960,1707215533416004960,3,11.5726,0.320444,14.423,11.5771,0,0.115819,8.86656,1
4396,497238500,2024-02-06 16:02:13.497238500,1707215533497238500,3,11.6367,0.3296,14.6825,11.6414,0,0.113135,8.94453,1
4396,572809740,2024-02-06 16:02:13.572809740,1707215533572809740,3,11.7557,0.338755,14.9968,11.7606,0,0.111792,8.93967,1
4396,645685500,2024-02-06 16:02:14.645685500,1707215534645685500,3,11.8107,0.357067,15.4393,11.8161,0,0.113135,8.91422,1
4396,720992040,2024-02-06 16:02:14.720992040,1707215534720992040,3,11.8748,0.375378,15.6407,11.8807,0,0.115915,8.88468,1
4396,796224640,2024-02-06 16:02:14.796224640,1707215534796224640,3,11.948,0.357067,16.2206,11.9533,0,0.11486,8.86664,1
4396,877424820,2024-02-06 16:02:14.877424820,1707215534877424820,3,12.0212,0.347911,16.1443,12.0263,0,0.112847,8.84075,1
4396,952393600,2024-02-06 16:02:14.952393600,1707215534952393600,3,12.0853,0.357067,15.9215,12.0906,0,0.11323,8.81897,1
4397,26704560,2024-02-06 16:02:14.26704560,1707215534026704560,3,12.1403,0.375378,15.7811,12.1461,0,0.115148,8.78811,1
4397,101141840,2024-02-06 16:02:14.101141840,1707215534101141840,3,12.2593,0.366222,15.6194,12.2648,0,0.115723,8.7731,1
4397,175621380,2024-02-06 16:02:14.175621380,1707215534175621380,3,12.3051,0.393689,15.5461,12.3114,0,0.118216,8.74352,1
4397,253936080,2024-02-06 16:02:14.253936080,1707215534253936080,3,12.36,0.421155,15.1646,12.3672,0,0.122722,8.72098,1
