timestamp,acceleration,Ego_velocity,target_velocity,ACC_state,Range,x_pos,y_pos,ego_lat,ego_long,ego_heading,ego_lat_acc,ego_long_acc,ego_vert_acc,target_accx,target_accy
1709707648617,0.28954099327230426,10.96843026481294,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1709707648621,0.0013204092610394377,10.96843026481294,0.0,False,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1709707648629,0.001939351102151674,10.96843026481294,0.0,False,0.0,0.0,0.0,0,0,0,0.0015673274744817996,0.00034875707456216584,-0.0011504569855732226,0.0,0.0
1709707648639,0.0025582929432639103,10.96843026481294,0.0,False,0.0,0.0,0.0,0,0,353.84908771741476,0.0023302457704708654,0.0004862330306868765,0.00011335895575047297,0.0,0.0
1709707648649,0.0031772347843761466,10.96843026481294,0.0,False,0.0,0.0,0.0,0,0,353.84908771741476,0.0025143394751246956,0.0006177537675799804,0.0012533139957401024,0.0,0.0
1709707648659,0.0,10.96843026481294,9.374797821044922,True,7.242186546325684,7.242042064666748,0.04577776417136192,0,0,353.8549911806773,0.0021528168154571203,0.0008930639992857335,0.00246851131924381,0.0717184990644455,-0.032044436782598495
1709707648669,0.0010548596775381198,10.96843026481294,9.374797821044922,True,7.242186546325684,7.242042064666748,0.04577776417136192,0,0,353.8549911806773,0.0012366105181571847,0.0009859195071743605,0.0020116566048874584,0.0717184990644455,-0.032044436782598495
1709707648679,9.86802112773095e-05,10.96843026481294,9.374797821044922,True,7.242186546325684,7.242042064666748,0.04577776417136192,0,0,353.8593177381775,0.0006467312126368953,0.0013308240120637246,0.001661927515479645,0.0717184990644455,-0.032044436782598495
1709707648689,0.0,10.96843026481294,9.374797821044922,True,7.242186546325684,7.242042064666748,0.04577776417136192,0,0,353.8593177381775,0.0006374120233361758,0.0015155053991348347,0.0006556593706014838,0.0717184990644455,-0.032044436782598495
1709707648699,0.0,10.96843026481294,9.374797821044922,True,7.242186546325684,7.242042064666748,0.04577776417136192,0,0,353.86053073962756,0.0014916628754858816,0.0016256450621110752,-9.738525855625719e-05,0.0717184990644455,-0.032044436782598495
