timestamp,acceleration,Ego_velocity,target_velocity,ACC_state,Range
1707475885414,3.360387161895395,0.027692881946005974,0.0,False,0.0
1707475885415,0.015324553111109111,0.027692881946005974,0.0,False,0.0
1707475885415,0.022507937381941512,0.027692881946005974,0.0,False,0.0
1707475885416,0.029691321652773904,0.027692881946005974,0.0,False,0.0
1707475885416,0.036874705923606296,0.027692881946005974,0.0,False,0.0
1707475885417,0.04405809019443869,0.027692881946005974,0.0,False,0.0
1707475885417,0.05124147446527109,0.027692881946005974,0.0,False,0.0
1707475885418,0.05842485873610348,0.027692881946005974,0.0,False,0.0
1707475885418,0.06560824300693587,0.027692881946005974,0.0,False,0.0
1707475885418,0.07279162727776826,0.027692881946005974,0.0,False,0.0
1707475885428,0.07997501154860065,0.027692881946005974,0.0,False,0.0
1707475885438,0.08715839581943305,0.027692881946005974,0.0,False,0.0
1707475885449,0.09434178009026546,0.027692881946005974,0.0,False,0.0
1707475885459,0.10152516436109786,0.027692881946005974,0.0,False,0.0
1707475885469,0.10870854863193026,0.027692881946005974,0.0,False,0.0
1707475885478,0.11589193290276266,0.027692881946005974,0.0,False,0.0
1707475885488,0.12307531717359506,0.027692881946005974,0.0,False,0.0
1707475885499,0.13025870144442747,0.027692881946005974,0.0,False,0.0
1707475885508,0.1392091127883605,0.02139736009514222,0.0,False,0.0
1707475885518,0.1446335282540614,0.02139736009514222,0.0,False,0.0
1707475885528,0.1518206898380043,0.02139736009514222,0.0,False,0.0
1707475885538,0.1590078514219472,0.02139736009514222,0.0,False,0.0
1707475885548,0.16619501300589012,0.02139736009514222,0.0,False,0.0
1707475885558,0.17338217458983304,0.02139736009514222,0.0,False,0.0
1707475885569,0.18056933617377596,0.02139736009514222,0.0,False,0.0
1707475885578,0.18775649775771888,0.02139736009514222,0.0,False,0.0
1707475885589,0.1949436593416618,0.02139736009514222,0.0,False,0.0
1707475885598,0.20213082092560472,0.02139736009514222,0.0,False,0.0
1707475885609,0.21103202649888542,0.015290605109614776,0.0,False,0.0
1707475885618,0.216512960739872,0.015290605109614776,0.0,False,0.0
1707475885628,0.22370378637680624,0.015290605109614776,0.0,False,0.0
1707475885638,0.23089461201374048,0.015290605109614776,0.0,False,0.0
1707475885648,0.2380854376506747,0.015290605109614776,0.0,False,0.0
1707475885659,0.24527626328760893,0.015290605109614776,0.0,False,0.0
1707475885669,0.25246708892454317,0.015290605109614776,0.0,False,0.0
1707475885678,0.2596579145614774,0.015290605109614776,0.0,False,0.0
1707475885689,0.26684874019841165,0.015290605109614776,0.0,False,0.0
1707475885698,0.27403956583534583,0.015290605109614776,0.0,False,0.0
1707475885708,0.2778437123107817,0.027356584735872803,0.0,False,0.0
1707475885718,0.2884057726552927,0.027356584735872803,0.0,False,0.0
1707475885729,0.2955893587044512,0.027356584735872803,0.0,False,0.0
1707475885739,0.30277294475360966,0.027356584735872803,0.0,False,0.0
1707475885748,0.3099565308027682,0.027356584735872803,0.0,False,0.0
1707475885759,0.3171401168519266,0.027356584735872803,0.0,False,0.0
1707475885769,0.3243237029010851,0.027356584735872803,0.0,False,0.0
1707475885778,0.3315072889502435,0.027356584735872803,0.0,False,0.0
1707475885788,0.338690874999402,0.027356584735872803,0.0,False,0.0
1707475885798,0.3458744610485604,0.027356584735872803,0.0,False,0.0
1707475885808,0.35550462260848736,0.018639983942199474,0.0,False,0.0
1707475885818,0.3602527903958933,0.018639983942199474,0.0,False,0.0
1707475885828,0.367441606405528,0.018639983942199474,0.0,False,0.0
1707475885838,0.3746304224151627,0.018639983942199474,0.0,False,0.0
1707475885848,0.38181923842479737,0.018639983942199474,0.0,False,0.0
1707475885858,0.38900805443443204,0.018639983942199474,0.0,False,0.0
1707475885868,0.3961968704440667,0.018639983942199474,0.0,False,0.0
1707475885878,0.40338568645370143,0.018639983942199474,0.0,False,0.0
1707475885888,0.4105745024633361,0.018639983942199474,0.0,False,0.0
1707475885898,0.41776331847297077,0.018639983942199474,0.0,False,0.0
1707475885908,0.42677183773374283,0.012156788662387948,0.0,False,0.0
1707475885918,0.43214924898219825,0.012156788662387948,0.0,False,0.0
1707475885928,0.4393419549090008,0.012156788662387948,0.0,False,0.0
1707475885938,0.44653466083580334,0.012156788662387948,0.0,False,0.0
1707475885948,0.4537273667626059,0.012156788662387948,0.0,False,0.0
1707475885958,0.46092007268940843,0.012156788662387948,0.0,False,0.0
1707475885968,0.468112778616211,0.012156788662387948,0.0,False,0.0
1707475885978,0.4753054845430135,0.012156788662387948,0.0,False,0.0
1707475885988,0.48249819046981607,0.012156788662387948,0.0,False,0.0
