timestamp,velocity,acceleration
1706169389152,0.0,5.613600000000001
1706169389153,0.0,0.025599999999999998
1706169389153,0.0,0.037599999999999995
1706169389153,0.0,0.04959999999999999
1706169389153,0.0,0.061599999999999995
1706169389153,0.0,0.0736
1706169389153,0.0,0.0856
1706169389154,0.0,0.09759999999999999
1706169389154,0.0,0.10959999999999999
1706169389159,0.0,0.1216
1706169389169,0.0,0.13359999999999997
1706169389179,0.0,0.14559999999999998
1706169389188,0.0,0.1576
1706169389199,0.0,0.16959999999999997
1706169389208,0.0,0.18159999999999998
1706169389219,0.0,0.19359999999999997
1706169389228,0.0,0.20559999999999998
1706169389238,0.0,0.21759999999999996
1706169389248,0.0,0.22959999999999997
1706169389258,0.0,0.24159999999999998
1706169389269,0.0,0.2536
1706169389279,0.0,0.26559999999999995
1706169389289,0.0,0.27759999999999996
1706169389298,0.0,0.28959999999999997
1706169389308,0.0,0.3016
1706169389319,0.0,0.3136
1706169389329,0.0,0.32559999999999995
1706169389339,0.0,0.33759999999999996
1706169389349,0.0,0.34959999999999997
1706169389358,0.0,0.3616
1706169389369,0.0,0.37359999999999993
1706169389379,0.0,0.38559999999999994
1706169389389,0.0,0.39759999999999995
1706169389399,0.0,0.40959999999999996
1706169389409,0.0,0.4216
1706169389419,0.0,0.43359999999999993
1706169389429,0.0,0.44559999999999994
1706169389439,0.0,0.45759999999999995
1706169389449,0.0,0.46959999999999996
1706169389459,0.0,0.4816
1706169389469,0.0,0.4935999999999999
1706169389479,0.0,0.5056
1706169389489,0.0,0.5176
1706169389499,0.0,0.5296
1706169389509,0.0,0.5416
1706169389519,0.0,0.5536
1706169389529,0.0,0.5656
1706169389539,0.0,0.5776
1706169389549,0.0,0.5896
1706169389559,0.0,0.6016
1706169389569,0.0,0.6136
1706169389579,0.0,0.6256
1706169389589,0.0,0.6376
1706169389599,0.0,0.6496
1706169389609,0.0,0.6616
1706169389619,0.0,0.6736
1706169389629,0.0,0.6856
1706169389639,0.0,0.6976
1706169389649,0.0,0.7096
1706169389659,0.0,0.7216
1706169389669,0.0,0.7336
1706169389679,0.0,0.7455999999999999
1706169389689,0.0,0.7575999999999999
1706169389699,0.0,0.7696
1706169389709,0.0,0.7816
1706169389719,0.0,0.7936
1706169389729,0.0,0.8056
1706169389739,0.0,0.8176
1706169389749,0.0,0.8296
1706169389759,0.0,0.8416
1706169389769,0.0,0.8536
1706169389779,0.0,0.8655999999999999
1706169389789,0.0,0.8775999999999999
1706169389799,0.0,0.8896
1706169389809,0.0,0.9016
1706169389819,0.0,0.9136
1706169389828,0.0,0.9256
1706169389839,0.0,0.9376
1706169389849,1.0,0.6689199999999998
1706169389859,1.0,0.9603199999999998
1706169389869,1.0,0.9717199999999999
1706169389879,1.0,0.9831199999999999
1706169389889,1.0,0.9945199999999998
1706169389899,1.0,1.00592
1706169389909,1.0,1.0173199999999998
1706169389919,1.0,1.0287199999999999
1706169389929,1.0,1.04012
1706169389939,1.0,1.0515199999999998
1706169389949,1.0,1.0629199999999999
1706169389959,1.0,1.07432
1706169389969,1.0,1.0857199999999998
1706169389979,1.0,1.0971199999999999
1706169389989,1.0,1.10852
1706169389999,1.0,1.1199199999999998
1706169390011,1.0,1.1313199999999999
1706169390019,1.0,1.14272
1706169390029,1.0,1.1541199999999998
1706169390039,1.0,1.16552
1706169390049,1.0,1.17692
1706169390059,1.0,1.1883199999999998
1706169390069,1.0,1.19972
1706169390079,1.0,1.2111199999999998
1706169390089,1.0,1.2225199999999998
1706169390099,1.0,1.23392
1706169390109,1.0,1.2453199999999998
1706169390119,1.0,1.2567199999999998
1706169390129,1.0,1.26812
1706169390139,1.0,1.2795199999999998
1706169390149,1.0,1.2909199999999998
1706169390159,1.0,1.30232
1706169390169,1.0,1.3137199999999998
1706169390179,1.0,1.3251199999999999
1706169390189,1.0,1.33652
1706169390199,1.0,1.3479199999999998
1706169390209,1.0,1.3593199999999999
1706169390219,1.0,1.37072
1706169390229,2.0,1.10144
1706169390239,2.0,1.39224
1706169390249,2.0,1.40304
1706169390259,2.0,1.41384
1706169390269,2.0,1.42464
1706169390279,2.0,1.43544
1706169390289,2.0,1.44624
1706169390299,2.0,1.45704
1706169390309,2.0,1.46784
1706169390319,2.0,1.47864
1706169390329,2.0,1.4894399999999999
1706169390339,2.0,1.50024
1706169390349,2.0,1.51104
1706169390359,2.0,1.52184
1706169390369,2.0,1.53264
1706169390379,2.0,1.54344
1706169390389,2.0,1.55424
1706169390399,2.0,1.56504
1706169390409,2.0,1.57584
1706169390419,2.0,1.58664
1706169390429,2.0,1.59744
1706169390439,2.0,1.60824
